employee_id,employee_name,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
EMP00192,Tom Fernandez,23,Unemployed,72816,Assoc,1,Never-married,Tech-support,Husband,Asian-Pac-Islander,Male,5679,1931,53,United-States,>50K
EMP00193,Alice Brown,37,Self-emp,67682,Doctorate,9,Separated,Craft-repair,Own-child,Asian-Pac-Islander,Female,3141,4112,35,Germany,<=50K
EMP00194,Tom Smith,58,Self-emp,53926,Bachelors,3,Married,Exec-managerial,Own-child,White,Female,6877,902,42,Philippines,<=50K
EMP00195,Meena Patel,59,Self-emp,93748,Masters,12,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,7032,2118,48,United-States,>50K
EMP00196,Raj Brown,50,Unemployed,65810,Assoc,8,Never-married,Craft-repair,Husband,Black,Male,269,1026,31,Philippines,<=50K
EMP00197,Bob Garcia,24,Government,90743,Masters,3,Never-married,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Male,6160,1874,40,Germany,>50K
EMP00198,Raj Kumar,35,Unemployed,64958,Bachelors,1,Separated,Prof-specialty,Wife,Black,Male,3866,3486,27,United-States,>50K
EMP00199,Tom Kumar,38,Government,79191,HS-grad,1,Never-married,Craft-repair,Own-child,Black,Female,8888,66,27,Philippines,<=50K
EMP00200,John Nguyen,39,Private,70495,Bachelors,4,Married,Exec-managerial,Own-child,Other,Male,5135,2642,46,Germany,<=50K
EMP00201,Alice Fernandez,57,Government,93923,Bachelors,1,Married,Sales,Unmarried,Amer-Indian-Eskimo,Male,5127,2396,24,Germany,<=50K
EMP00202,John Lee,23,Private,17937,Bachelors,1,Divorced,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,2760,2878,46,Germany,>50K
EMP00203,Meena Fernandez,59,Private,92053,Masters,8,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,3625,809,21,United-States,<=50K
EMP00204,Alice Nguyen,55,Private,32642,HS-grad,8,Separated,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,573,4552,41,United-States,<=50K
EMP00205,Ali Fernandez,41,Government,76148,Doctorate,15,Divorced,Exec-managerial,Wife,Amer-Indian-Eskimo,Male,1660,147,44,Philippines,>50K
EMP00206,Sara Lee,30,Private,51889,Bachelors,15,Married,Prof-specialty,Wife,White,Male,6443,4378,48,Germany,<=50K
EMP00207,Raj Garcia,47,Unemployed,26108,Doctorate,8,Never-married,Sales,Own-child,White,Male,3625,3054,51,Germany,>50K
EMP00208,Sara Nguyen,24,Private,25863,Assoc,2,Divorced,Tech-support,Not-in-family,Other,Male,8098,1795,58,India,>50K
EMP00209,John Nguyen,26,Government,18998,Doctorate,11,Married,Prof-specialty,Own-child,White,Male,8310,2089,48,Germany,>50K
EMP00210,Ali Brown,27,Self-emp,17045,Doctorate,15,Separated,Craft-repair,Wife,Black,Female,7025,3943,58,United-States,<=50K
EMP00211,Alice Chen,28,Unemployed,90860,Assoc,4,Separated,Prof-specialty,Unmarried,Black,Male,5555,4236,59,United-States,<=50K
EMP00212,Bob Brown,26,Government,15637,HS-grad,13,Divorced,Sales,Husband,Other,Male,3714,504,39,United-States,<=50K
EMP00213,Tom Brown,35,Government,84327,HS-grad,4,Divorced,Sales,Unmarried,White,Male,6731,1639,60,India,>50K
EMP00214,Eve Singh,60,Unemployed,33227,HS-grad,16,Separated,Craft-repair,Husband,Amer-Indian-Eskimo,Female,2242,2925,42,India,>50K
EMP00215,Priya Singh,48,Unemployed,87545,Doctorate,2,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,3869,3411,51,United-States,>50K
EMP00216,Tom Smith,57,Government,30936,HS-grad,16,Divorced,Prof-specialty,Own-child,Black,Male,5527,1812,45,Philippines,>50K
EMP00217,Eve Patel,42,Private,22078,Assoc,6,Never-married,Exec-managerial,Husband,White,Male,9486,2338,33,Philippines,>50K
EMP00218,Sara Kumar,24,Self-emp,12242,Doctorate,3,Divorced,Prof-specialty,Husband,White,Female,5652,2909,43,United-States,>50K
EMP00219,Priya Chen,27,Private,72183,Masters,6,Married,Tech-support,Husband,White,Female,6894,1059,51,United-States,<=50K
EMP00220,Sara Chen,30,Government,62866,Doctorate,7,Divorced,Prof-specialty,Unmarried,White,Female,8333,3774,52,Philippines,>50K
EMP00221,Eve Patel,35,Self-emp,18075,Assoc,11,Married,Exec-managerial,Own-child,Other,Male,6964,273,23,India,<=50K
EMP00222,Eve Brown,37,Self-emp,39390,Masters,12,Separated,Tech-support,Wife,Amer-Indian-Eskimo,Female,2263,1066,50,Mexico,<=50K
EMP00223,Eve Singh,23,Self-emp,72374,HS-grad,10,Married,Prof-specialty,Husband,Black,Female,9533,3754,27,Mexico,<=50K
EMP00224,Alice Kumar,21,Unemployed,64639,HS-grad,7,Married,Exec-managerial,Unmarried,White,Female,7980,917,38,Germany,>50K
EMP00225,Raj Brown,22,Self-emp,89735,Assoc,8,Divorced,Prof-specialty,Not-in-family,White,Female,9266,889,47,Germany,>50K
EMP00226,Ali Nguyen,53,Self-emp,23448,Assoc,13,Divorced,Sales,Not-in-family,White,Female,5199,2851,48,Germany,>50K
EMP00227,Raj Chen,53,Unemployed,45702,Bachelors,6,Married,Exec-managerial,Wife,Black,Male,9878,1629,57,India,>50K
EMP00228,Raj Brown,54,Private,44467,Bachelors,3,Married,Tech-support,Husband,Amer-Indian-Eskimo,Female,9735,1748,35,Philippines,<=50K
EMP00229,Sara Kumar,31,Government,82338,Assoc,12,Never-married,Sales,Not-in-family,Black,Male,4459,2348,39,United-States,>50K
EMP00230,Bob Kumar,43,Self-emp,29078,Masters,2,Married,Tech-support,Unmarried,Black,Male,9516,2486,53,United-States,<=50K
EMP00231,Ali Patel,36,Private,49299,Masters,1,Separated,Craft-repair,Husband,Black,Female,8265,2629,58,Philippines,<=50K
EMP00232,Ali Fernandez,40,Unemployed,53306,HS-grad,7,Married,Sales,Wife,Asian-Pac-Islander,Male,8493,3752,57,Germany,<=50K
EMP00233,Tom Smith,41,Private,53778,Assoc,10,Never-married,Craft-repair,Wife,Black,Male,3245,1403,52,United-States,<=50K
EMP00234,Ali Lee,56,Government,63993,HS-grad,13,Never-married,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,6927,2431,48,Philippines,>50K
EMP00235,Raj Brown,50,Government,81690,HS-grad,11,Divorced,Craft-repair,Not-in-family,Black,Female,549,2256,33,India,>50K
EMP00236,Priya Chen,50,Government,56046,Doctorate,2,Married,Sales,Unmarried,Amer-Indian-Eskimo,Male,2621,1186,46,Mexico,<=50K
EMP00237,Priya Smith,32,Government,43914,Bachelors,16,Separated,Exec-managerial,Husband,Other,Male,2590,1702,53,Germany,>50K
EMP00238,Priya Fernandez,28,Private,58589,Masters,16,Separated,Exec-managerial,Unmarried,White,Male,6512,584,26,United-States,>50K
EMP00239,Tom Chen,52,Government,72021,Assoc,1,Separated,Craft-repair,Unmarried,Black,Male,374,123,55,United-States,>50K
EMP00240,Alice Kumar,52,Private,21279,Bachelors,6,Separated,Exec-managerial,Husband,Asian-Pac-Islander,Female,1729,2526,34,India,<=50K
EMP00241,Ali Singh,23,Self-emp,97312,Doctorate,6,Separated,Prof-specialty,Unmarried,White,Female,5111,3506,49,Mexico,<=50K
EMP00242,Sara Nguyen,23,Self-emp,54851,Doctorate,3,Separated,Sales,Unmarried,Asian-Pac-Islander,Male,4071,3562,45,Mexico,>50K
EMP00243,Bob Nguyen,56,Self-emp,32598,HS-grad,6,Divorced,Exec-managerial,Not-in-family,Black,Female,7082,1642,53,Philippines,<=50K
EMP00244,Sara Lee,24,Private,27812,HS-grad,13,Separated,Exec-managerial,Wife,Other,Female,5190,4359,47,Mexico,<=50K
EMP00245,Raj Garcia,26,Self-emp,93361,Doctorate,2,Divorced,Sales,Own-child,Amer-Indian-Eskimo,Female,4442,2920,30,Mexico,<=50K
EMP00246,Sara Garcia,41,Government,34319,Assoc,8,Married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,2996,577,58,Philippines,<=50K
EMP00247,Sara Singh,22,Unemployed,21229,Assoc,3,Never-married,Sales,Wife,Asian-Pac-Islander,Female,7639,1890,41,Philippines,<=50K
EMP00248,Bob Patel,48,Private,94114,HS-grad,6,Never-married,Craft-repair,Unmarried,Asian-Pac-Islander,Male,6673,1984,20,Philippines,<=50K
EMP00249,Sara Patel,24,Government,97159,Bachelors,5,Never-married,Craft-repair,Not-in-family,Black,Male,8118,3516,59,United-States,<=50K
EMP00250,Bob Chen,38,Government,88534,HS-grad,3,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,1787,1367,54,India,>50K
EMP00251,Raj Nguyen,30,Private,55505,Bachelors,11,Divorced,Sales,Own-child,White,Female,7783,2314,53,Mexico,>50K
EMP00252,Eve Chen,27,Private,39936,Masters,12,Married,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,9843,3535,27,Mexico,<=50K
EMP00253,Tom Singh,24,Self-emp,32098,Assoc,16,Never-married,Tech-support,Husband,Amer-Indian-Eskimo,Female,8272,4562,44,United-States,<=50K
EMP00254,Priya Patel,46,Government,24277,HS-grad,16,Separated,Exec-managerial,Own-child,Asian-Pac-Islander,Male,3165,4497,29,United-States,>50K
EMP00255,Sara Singh,33,Private,44443,Assoc,9,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,5297,4906,40,Philippines,>50K
EMP00256,Bob Chen,45,Private,91060,Masters,10,Never-married,Exec-managerial,Own-child,White,Male,2792,738,23,India,>50K
EMP00257,Ali Kumar,29,Unemployed,13820,HS-grad,16,Separated,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,6708,3784,23,Philippines,>50K
EMP00258,Sara Garcia,20,Private,14095,Doctorate,6,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Female,2655,4418,45,Philippines,<=50K
EMP00259,Ali Chen,21,Self-emp,86755,Doctorate,1,Divorced,Sales,Own-child,Asian-Pac-Islander,Female,2290,3479,39,Mexico,<=50K
EMP00260,Priya Brown,28,Unemployed,29665,Assoc,9,Never-married,Tech-support,Husband,Amer-Indian-Eskimo,Female,2143,3817,32,United-States,<=50K
EMP00261,John Chen,33,Private,94575,Doctorate,15,Separated,Craft-repair,Husband,Asian-Pac-Islander,Male,9655,3294,45,United-States,<=50K
EMP00262,Raj Brown,58,Self-emp,35286,Assoc,4,Separated,Tech-support,Husband,Other,Male,4135,3597,44,Philippines,>50K
EMP00263,Ali Smith,20,Self-emp,35451,Masters,12,Separated,Sales,Unmarried,Amer-Indian-Eskimo,Male,3835,2023,30,Mexico,>50K
EMP00264,Bob Chen,27,Unemployed,66903,Bachelors,2,Divorced,Prof-specialty,Not-in-family,White,Male,7494,1280,59,India,<=50K
EMP00265,Priya Chen,42,Unemployed,26652,Masters,10,Divorced,Tech-support,Not-in-family,White,Female,7183,960,20,Philippines,>50K
EMP00266,Eve Patel,33,Unemployed,29760,Assoc,10,Never-married,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,6110,3573,38,Philippines,>50K
EMP00267,Priya Garcia,43,Unemployed,89263,Masters,2,Separated,Tech-support,Wife,Other,Female,7184,4413,25,United-States,<=50K
EMP00268,Tom Lee,46,Private,52379,Bachelors,3,Divorced,Sales,Unmarried,Black,Male,9349,1323,51,United-States,<=50K
EMP00269,Raj Smith,50,Government,58993,Bachelors,1,Never-married,Tech-support,Husband,White,Male,4055,2326,29,India,<=50K
EMP00270,Tom Chen,33,Government,78275,Assoc,8,Divorced,Craft-repair,Husband,White,Female,7759,3893,56,Philippines,>50K
EMP00271,Raj Smith,57,Unemployed,63766,Bachelors,10,Married,Craft-repair,Own-child,White,Female,4378,712,49,Germany,>50K
EMP00272,Tom Nguyen,30,Unemployed,88674,Doctorate,16,Divorced,Exec-managerial,Own-child,White,Female,7498,1732,28,India,<=50K
EMP00273,John Garcia,60,Private,52041,Doctorate,3,Separated,Prof-specialty,Not-in-family,Other,Male,9560,4887,45,Germany,>50K
EMP00274,Raj Smith,43,Private,63808,Assoc,10,Never-married,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,1457,2907,42,Philippines,>50K
EMP00275,Tom Kumar,39,Private,65659,Masters,4,Divorced,Prof-specialty,Husband,Asian-Pac-Islander,Male,888,588,45,Philippines,>50K
EMP00276,Eve Chen,32,Unemployed,73559,Assoc,10,Never-married,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,2120,215,49,Germany,>50K
EMP00277,Alice Lee,40,Government,91690,Doctorate,12,Never-married,Tech-support,Own-child,Amer-Indian-Eskimo,Male,1656,1197,47,United-States,<=50K
EMP00278,Alice Kumar,32,Private,85053,Assoc,14,Married,Tech-support,Unmarried,Amer-Indian-Eskimo,Male,5355,355,55,Mexico,>50K
EMP00279,Priya Singh,39,Private,27313,HS-grad,9,Separated,Exec-managerial,Unmarried,Other,Male,7988,323,60,United-States,<=50K
EMP00280,Ali Chen,53,Unemployed,42195,Masters,1,Married,Craft-repair,Wife,Amer-Indian-Eskimo,Female,2444,1075,54,Mexico,<=50K
EMP00281,Raj Brown,34,Private,61433,Masters,10,Divorced,Tech-support,Own-child,Black,Male,772,3876,44,Philippines,>50K
EMP00282,Eve Nguyen,36,Unemployed,36322,Assoc,2,Married,Sales,Unmarried,Other,Female,5248,1156,25,United-States,>50K
EMP00283,Raj Garcia,55,Government,67241,HS-grad,4,Divorced,Sales,Own-child,Asian-Pac-Islander,Male,4153,3709,58,India,<=50K
EMP00284,Priya Lee,25,Private,22062,Masters,11,Divorced,Prof-specialty,Not-in-family,Black,Male,1557,303,56,United-States,<=50K
EMP00285,Bob Patel,41,Self-emp,78837,Assoc,10,Divorced,Sales,Unmarried,Black,Male,2782,101,28,India,>50K
EMP00286,Tom Singh,28,Government,83756,Assoc,9,Divorced,Tech-support,Unmarried,Other,Female,7600,4419,36,Mexico,<=50K
EMP00287,Eve Fernandez,53,Private,20315,Bachelors,10,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,8432,501,56,India,>50K
EMP00288,Eve Nguyen,40,Private,27135,HS-grad,3,Separated,Sales,Wife,Amer-Indian-Eskimo,Male,3287,3808,22,Philippines,<=50K
EMP00289,Raj Smith,30,Government,87283,Bachelors,10,Separated,Sales,Unmarried,White,Female,5752,2084,46,United-States,>50K
EMP00290,Eve Patel,27,Unemployed,88535,Bachelors,6,Never-married,Prof-specialty,Own-child,Other,Male,9067,154,33,Mexico,>50K
EMP00291,Tom Patel,31,Self-emp,26889,HS-grad,16,Divorced,Tech-support,Unmarried,White,Male,861,3283,57,Germany,<=50K
EMP00292,Priya Fernandez,25,Private,18963,Masters,16,Separated,Tech-support,Unmarried,White,Male,9744,894,45,India,<=50K
EMP00293,Bob Nguyen,54,Government,80652,Masters,11,Separated,Prof-specialty,Own-child,Black,Male,9473,663,22,United-States,>50K
EMP00294,Eve Lee,55,Government,19928,Assoc,3,Never-married,Tech-support,Own-child,Black,Female,167,1931,28,India,>50K
EMP00295,Ali Patel,45,Private,41154,Bachelors,16,Separated,Tech-support,Husband,White,Male,2475,1369,34,Mexico,<=50K
EMP00296,Raj Kumar,28,Unemployed,69392,Doctorate,16,Divorced,Exec-managerial,Husband,Other,Female,454,4566,55,United-States,>50K
EMP00297,Alice Kumar,35,Government,93274,Assoc,1,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Male,2186,2748,48,United-States,<=50K
EMP00298,Tom Chen,46,Private,41414,Assoc,1,Divorced,Exec-managerial,Own-child,Other,Male,2212,4625,35,India,<=50K
EMP00299,Sara Chen,26,Private,69280,Masters,10,Never-married,Sales,Wife,Other,Female,8414,1330,46,Mexico,<=50K
EMP00300,Sara Lee,47,Government,23820,Masters,8,Divorced,Tech-support,Not-in-family,White,Male,269,1049,57,Philippines,>50K
EMP00301,Meena Kumar,27,Self-emp,67433,Masters,3,Married,Sales,Not-in-family,Amer-Indian-Eskimo,Female,7126,2368,24,Germany,<=50K
EMP00302,Meena Singh,52,Government,60590,Assoc,9,Separated,Craft-repair,Unmarried,Asian-Pac-Islander,Male,587,3828,21,India,<=50K
EMP00303,John Fernandez,34,Private,28608,Assoc,4,Never-married,Tech-support,Own-child,Amer-Indian-Eskimo,Male,3499,1629,36,United-States,<=50K
EMP00304,Alice Singh,46,Unemployed,51918,Assoc,15,Separated,Craft-repair,Own-child,Asian-Pac-Islander,Male,640,1053,53,India,<=50K
EMP00305,Sara Lee,25,Self-emp,68173,Bachelors,9,Separated,Exec-managerial,Husband,Asian-Pac-Islander,Female,3366,3595,50,Philippines,>50K
EMP00306,Raj Kumar,42,Private,93405,Assoc,2,Separated,Prof-specialty,Not-in-family,Black,Male,4109,1510,43,India,>50K
EMP00307,John Singh,58,Self-emp,81560,HS-grad,11,Divorced,Sales,Husband,Other,Male,3166,4549,50,United-States,>50K
EMP00308,Meena Patel,32,Self-emp,21565,Bachelors,3,Never-married,Sales,Own-child,Black,Female,4095,4091,50,India,<=50K
EMP00309,Priya Fernandez,40,Government,43531,Masters,11,Never-married,Prof-specialty,Own-child,White,Male,9166,1602,21,Mexico,>50K
EMP00310,Ali Smith,51,Unemployed,24355,Bachelors,2,Divorced,Tech-support,Unmarried,Black,Male,7257,2560,29,United-States,<=50K
EMP00311,Alice Nguyen,36,Self-emp,36704,Doctorate,15,Divorced,Craft-repair,Husband,Amer-Indian-Eskimo,Male,8822,3812,21,Mexico,>50K
EMP00312,Alice Fernandez,45,Private,34354,Bachelors,13,Separated,Craft-repair,Wife,Other,Female,3752,1095,29,United-States,<=50K
EMP00313,Sara Chen,56,Private,93860,Assoc,6,Married,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,9936,1762,40,Germany,>50K
EMP00314,Priya Nguyen,33,Government,81965,Assoc,1,Separated,Tech-support,Not-in-family,Black,Female,7923,1355,38,United-States,<=50K
EMP00315,Sara Singh,43,Self-emp,81272,Masters,7,Never-married,Exec-managerial,Wife,Black,Female,6876,2680,40,Mexico,<=50K
EMP00316,Priya Lee,23,Private,46057,Doctorate,10,Divorced,Sales,Unmarried,White,Male,6859,1704,46,Mexico,>50K
EMP00317,Raj Brown,41,Self-emp,23058,Doctorate,9,Divorced,Sales,Own-child,Amer-Indian-Eskimo,Female,9651,3538,35,Mexico,>50K
EMP00318,Bob Chen,54,Unemployed,66808,HS-grad,7,Divorced,Sales,Own-child,Black,Female,6518,1532,35,Mexico,<=50K
EMP00319,Sara Chen,29,Government,38508,HS-grad,15,Separated,Exec-managerial,Own-child,White,Male,4475,3059,43,United-States,>50K
EMP00320,John Brown,52,Private,70531,Masters,1,Separated,Sales,Own-child,Other,Female,8554,1324,30,United-States,<=50K
EMP00321,Alice Patel,51,Self-emp,98015,Doctorate,2,Married,Exec-managerial,Own-child,Other,Male,8397,4132,36,Germany,>50K
EMP00322,Raj Lee,28,Private,65892,Doctorate,8,Divorced,Sales,Wife,Amer-Indian-Eskimo,Female,8887,1774,22,Mexico,<=50K
EMP00323,Bob Brown,51,Self-emp,24671,HS-grad,10,Separated,Sales,Own-child,Amer-Indian-Eskimo,Male,186,658,32,United-States,<=50K
EMP00324,Ali Fernandez,29,Private,43083,Bachelors,2,Married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,7235,750,47,Germany,<=50K
EMP00325,Eve Chen,21,Self-emp,28395,Doctorate,7,Married,Prof-specialty,Unmarried,Black,Male,2800,1929,30,United-States,>50K
EMP00326,Alice Lee,34,Private,71133,HS-grad,6,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Female,7950,1460,28,India,>50K
EMP00327,Priya Smith,50,Private,46267,HS-grad,1,Divorced,Sales,Own-child,Black,Female,4273,1556,32,Mexico,>50K
EMP00328,Ali Patel,33,Unemployed,46073,Doctorate,10,Separated,Sales,Husband,Other,Male,6232,3474,53,Germany,<=50K
EMP00329,Tom Chen,54,Self-emp,12496,HS-grad,9,Divorced,Exec-managerial,Wife,Asian-Pac-Islander,Female,4921,572,58,United-States,<=50K
EMP00330,Meena Brown,49,Government,16337,Bachelors,4,Separated,Exec-managerial,Husband,Asian-Pac-Islander,Male,2050,4158,43,India,<=50K
EMP00331,Alice Chen,30,Private,21010,Bachelors,5,Married,Prof-specialty,Own-child,Black,Male,406,862,34,Mexico,<=50K
EMP00332,Alice Singh,51,Private,62721,HS-grad,11,Divorced,Sales,Not-in-family,Other,Female,8930,3276,32,India,<=50K
EMP00333,Priya Brown,28,Government,25636,Masters,5,Never-married,Prof-specialty,Own-child,Black,Female,5584,2698,46,Germany,<=50K
EMP00334,Bob Lee,32,Private,14787,Assoc,7,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,706,432,39,India,<=50K
EMP00335,Raj Nguyen,30,Government,75496,Masters,6,Separated,Craft-repair,Wife,Amer-Indian-Eskimo,Female,712,4192,52,United-States,<=50K
EMP00336,Ali Singh,31,Unemployed,25228,Assoc,8,Married,Sales,Own-child,Asian-Pac-Islander,Male,4063,3643,60,Germany,>50K
EMP00337,Sara Smith,39,Private,12218,Assoc,8,Separated,Exec-managerial,Wife,Black,Female,8604,3719,20,Philippines,>50K
EMP00338,Tom Fernandez,40,Government,98287,Doctorate,15,Never-married,Prof-specialty,Not-in-family,Black,Male,8716,3013,29,United-States,<=50K
EMP00339,Priya Patel,47,Government,15034,HS-grad,16,Never-married,Craft-repair,Husband,Amer-Indian-Eskimo,Male,4163,4237,39,Germany,>50K
EMP00340,Raj Kumar,42,Self-emp,79948,Assoc,11,Separated,Sales,Own-child,Other,Female,3686,3458,29,Germany,<=50K
EMP00341,Raj Singh,60,Unemployed,13986,Masters,5,Separated,Prof-specialty,Husband,Other,Male,3466,2769,33,Germany,<=50K
EMP00342,Bob Chen,43,Private,44525,Bachelors,1,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,Female,7213,4083,51,India,<=50K
EMP00343,Tom Patel,36,Government,70219,Doctorate,7,Divorced,Exec-managerial,Own-child,Other,Female,4334,1416,32,Mexico,<=50K
EMP00344,Raj Kumar,58,Private,65121,HS-grad,3,Married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,2190,4951,46,Germany,<=50K
EMP00345,Meena Singh,20,Self-emp,52952,Assoc,13,Divorced,Prof-specialty,Unmarried,White,Female,739,2075,58,Germany,<=50K
EMP00346,Eve Garcia,51,Government,86216,Assoc,13,Never-married,Sales,Unmarried,Black,Female,5827,2418,31,Mexico,>50K
EMP00347,Tom Singh,52,Self-emp,55215,Bachelors,5,Married,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,3772,1385,42,India,>50K
EMP00348,Tom Lee,42,Government,11396,Masters,12,Married,Sales,Husband,White,Male,5360,2606,58,United-States,<=50K
EMP00349,Eve Garcia,50,Private,34821,Doctorate,14,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Male,6081,1050,50,Philippines,>50K
EMP00350,Bob Smith,36,Private,47293,Masters,1,Separated,Sales,Wife,Black,Male,4603,3716,59,India,<=50K
EMP00351,John Nguyen,51,Unemployed,61987,Masters,15,Married,Tech-support,Unmarried,Amer-Indian-Eskimo,Male,9318,4902,46,United-States,>50K
EMP00352,Sara Lee,51,Private,15650,Bachelors,14,Separated,Prof-specialty,Husband,Other,Male,4871,4504,49,Germany,>50K
